order_id,order_date,customer_id,product_id,quantity,unit_price_usd,unit_price,revenue_usd
4975,2024-07-14,496,151,2,11.82,11.82 USD,23.64
4976,2024-01-30,604,266,3,4.09,4.09 USD,12.27
4977,2024-05-24,149,274,4,3.81,3.81 USD,15.24
4978,2025-01-25,542,110,6,7.22,7.22 USD,43.32
4979,2025-08-25,635,109,7,6.28,6.28 USD,43.96
4980,2023-08-15,482,187,1,3.49,3.49 USD,3.49
4981,2025-10-02,326,194,7,2.14,2.14 USD,14.98
4982,2025-06-11,29,152,6,2.89,2.89 USD,17.34
4983,2025-12-07,259,279,4,14.1,14.10 USD,56.4
4984,2025-08-21,698,122,4,1.63,1.63 USD,6.52
4985,2023-11-03,75,173,3,13.74,13.74 USD,41.22
4986,2023-04-27,557,183,5,3.33,3.33 USD,16.65
4987,2023-05-03,581,172,1,2.25,2.25 USD,2.25
4988,2023-11-15,498,218,1,7.62,7.62 USD,7.62
4989,2024-11-03,416,168,5,1.81,1.81 USD,9.05
4990,2025-05-30,722,105,3,4.86,4.86 USD,14.58
4991,2025-09-11,751,183,4,3.3,3.30 USD,13.2
4992,2024-11-14,340,221,5,10.7,10.70 USD,53.5
4993,2023-01-07,308,257,7,18.64,18.64 USD,130.48
4994,2023-07-24,704,106,7,2.69,2.69 USD,18.83
4995,2023-04-20,615,169,7,3.1,3.10 USD,21.7
4996,2024-02-02,241,158,1,7.5,7.50 USD,7.5
4997,2024-07-02,253,143,1,6.36,6.36 USD,6.36
4998,2023-02-17,220,297,7,3.71,3.71 USD,25.97
4999,2024-01-17,397,172,7,2.27,2.27 USD,15.89
5000,2023-07-16,336,191,7,7.82,7.82 USD,54.74
5001,2024-12-09,729,137,4,19.97,19.97 USD,79.88
5002,2024-05-23,714,158,4,7.0,7.00 USD,28.0
5003,2024-06-26,29,227,2,5.73,5.73 USD,11.46
5004,2024-04-13,494,137,6,19.98,19.98 USD,119.88
5005,2025-11-12,724,254,5,9.2,9.20 USD,46.0
5006,2023-08-24,502,270,4,6.78,6.78 USD,27.12
5007,2024-07-19,154,116,2,1.51,1.51 USD,3.02
5008,2025-03-16,231,250,3,1.54,1.54 USD,4.62
5009,2024-09-01,102,210,7,0.73,0.73 USD,5.11
5010,2025-10-14,177,251,1,16.57,16.57 USD,16.57
5011,2024-02-18,693,275,5,7.62,7.62 USD,38.1
5012,2024-05-22,232,295,6,5.75,5.75 USD,34.5
5013,2023-04-07,12,231,3,8.08,8.08 USD,24.24
5014,2024-10-28,186,112,5,8.98,8.98 USD,44.9
5015,2023-11-12,761,123,5,6.9,6.90 USD,34.5
5016,2023-06-25,266,211,4,8.6,8.60 USD,34.4
5017,2024-08-19,135,239,2,8.85,8.85 USD,17.7
5018,2024-08-05,757,152,5,2.87,2.87 USD,14.35
5019,2023-03-25,31,278,6,1.2,1.20 USD,7.2
5020,2025-02-03,456,285,3,5.42,5.42 USD,16.26
5021,2024-11-14,259,292,6,1.61,1.61 USD,9.66
5022,2023-07-26,104,227,5,5.68,5.68 USD,28.4
5023,2024-05-29,431,274,6,3.95,3.95 USD,23.7
5024,2025-02-27,382,129,6,7.75,7.75 USD,46.5
5025,2024-08-02,469,221,7,10.51,10.51 USD,73.57
5026,2024-03-09,513,298,2,1.36,1.36 USD,2.72
5027,2023-12-19,207,274,1,3.74,3.74 USD,3.74
5028,2024-10-30,647,244,5,10.68,10.68 USD,53.4
5029,2025-10-25,447,279,3,13.51,13.51 USD,40.53
5030,2025-01-05,783,201,7,0.55,0.55 USD,3.85
5031,2023-03-23,89,111,7,12.36,12.36 USD,86.52
5032,2024-05-19,195,239,1,9.11,9.11 USD,9.11
5033,2025-09-02,414,291,6,6.84,6.84 USD,41.04
5034,2023-04-14,122,281,1,1.31,1.31 USD,1.31
5035,2025-12-18,462,189,4,7.1,7.10 USD,28.4
5036,2025-11-05,116,158,4,7.63,7.63 USD,30.52
5037,2023-03-27,196,119,5,1.62,1.62 USD,8.1
5038,2025-10-19,36,260,7,9.35,9.35 USD,65.45
5039,2024-02-02,67,150,3,0.96,0.96 USD,2.88
5040,2025-07-13,645,222,4,3.05,3.05 USD,12.2
5041,2024-04-03,281,172,6,2.15,2.15 USD,12.9
5042,2024-04-27,479,155,2,4.57,4.57 USD,9.14
5043,2024-11-25,11,269,2,2.21,2.21 USD,4.42
5044,2025-04-28,730,199,6,10.08,10.08 USD,60.48
5045,2023-02-06,322,170,1,8.45,8.45 USD,8.45
5046,2024-10-11,668,249,6,6.27,6.27 USD,37.62
5047,2023-07-24,240,217,1,1.29,1.29 USD,1.29
5048,2024-01-14,60,126,1,1.65,1.65 USD,1.65
5049,2024-01-17,650,229,2,1.22,1.22 USD,2.44
5050,2024-05-28,562,255,4,2.12,2.12 USD,8.48
5051,2024-01-01,679,278,6,1.19,1.19 USD,7.14
5052,2023-04-28,165,214,4,7.42,7.42 USD,29.68
5053,2023-06-09,189,294,5,1.47,1.47 USD,7.35
5054,2023-02-06,487,165,3,1.97,1.97 USD,5.91
5055,2024-05-29,92,110,2,6.89,6.89 USD,13.78
5056,2025-11-11,289,195,7,13.88,13.88 USD,97.16
5057,2023-05-07,509,221,1,10.69,10.69 USD,10.69
5058,2025-11-02,75,226,3,9.19,9.19 USD,27.57
5059,2025-03-14,557,137,1,19.74,19.74 USD,19.74
5060,2024-11-29,428,169,3,3.02,3.02 USD,9.06
5061,2024-12-07,385,141,3,2.94,2.94 USD,8.82
5062,2025-06-24,53,274,4,4.02,4.02 USD,16.08
5063,2023-04-28,175,145,7,8.48,8.48 USD,59.36
5064,2024-07-06,673,223,5,7.49,7.49 USD,37.45
5065,2025-02-02,579,226,5,8.83,8.83 USD,44.15
5066,2024-10-04,474,127,1,1.07,1.07 USD,1.07
5067,2025-06-30,361,293,2,0.77,0.77 USD,1.54
5068,2023-03-21,270,184,5,4.05,4.05 USD,20.25
5069,2025-01-26,407,236,2,1.75,1.75 USD,3.5
5070,2024-08-07,124,295,1,5.86,5.86 USD,5.86
5071,2024-02-20,694,149,2,2.84,2.84 USD,5.68
5072,2024-01-08,376,196,3,15.4,15.40 USD,46.2
5073,2024-11-10,392,221,3,11.5,11.50 USD,34.5
5074,2025-09-02,182,214,1,7.3,7.30 USD,7.3
5075,2024-06-27,36,114,2,7.48,7.48 USD,14.96
5076,2025-06-22,212,162,7,4.03,4.03 USD,28.21
5077,2024-03-16,134,143,7,6.27,6.27 USD,43.89
5078,2023-04-23,690,255,2,2.35,2.35 USD,4.7
5079,2023-03-09,678,196,1,16.0,16.00 USD,16.0
5080,2023-02-26,491,127,7,1.08,1.08 USD,7.56
5081,2024-02-21,438,168,5,1.86,1.86 USD,9.3
5082,2024-01-05,46,227,4,5.55,5.55 USD,22.2
5083,2025-02-25,668,148,5,4.13,4.13 USD,20.65
5084,2025-03-24,401,167,6,3.34,3.34 USD,20.04
5085,2023-02-25,488,125,4,13.14,13.14 USD,52.56
5086,2023-08-31,432,292,2,1.65,1.65 USD,3.3
5087,2023-10-28,428,219,4,2.06,2.06 USD,8.24
5088,2024-08-22,748,252,7,2.59,2.59 USD,18.13
5089,2023-06-08,572,109,4,6.12,6.12 USD,24.48
5090,2023-05-27,517,236,2,1.68,1.68 USD,3.36
5091,2025-10-30,462,195,3,13.84,13.84 USD,41.52
5092,2025-05-30,181,159,4,13.51,13.51 USD,54.04
5093,2023-07-17,145,117,7,1.37,1.37 USD,9.59
5094,2024-03-21,265,271,7,2.07,2.07 USD,14.49
5095,2024-01-25,735,195,1,14.88,14.88 USD,14.88
5096,2025-05-16,406,296,5,1.62,1.62 USD,8.1
5097,2024-07-12,484,232,2,6.75,6.75 USD,13.5
5098,2023-05-20,482,201,2,0.5,0.50 USD,1.0
5099,2025-03-20,237,236,4,1.72,1.72 USD,6.88
5100,2024-03-10,525,142,3,0.86,0.86 USD,2.58
5101,2023-10-15,339,149,3,2.58,2.58 USD,7.74
5102,2024-02-16,268,106,5,2.63,2.63 USD,13.15
5103,2024-06-29,266,173,5,14.74,14.74 USD,73.7
5104,2024-01-11,528,270,7,6.55,6.55 USD,45.85
5105,2023-09-22,92,300,3,2.0,2.00 USD,6.0
5106,2024-03-12,248,132,6,3.6,3.60 USD,21.6
5107,2023-01-21,19,243,3,17.93,17.93 USD,53.79
5108,2025-04-25,390,182,3,7.04,7.04 USD,21.12
5109,2023-07-07,388,169,4,3.01,3.01 USD,12.04
5110,2023-02-18,615,214,7,7.63,7.63 USD,53.41
5111,2024-12-16,95,127,1,1.05,1.05 USD,1.05
5112,2025-04-27,430,166,5,6.23,6.23 USD,31.15
5113,2025-06-10,795,287,6,5.6,5.60 USD,33.6
5114,2024-06-24,725,256,6,1.22,1.22 USD,7.32
5115,2023-08-13,37,252,2,2.81,2.81 USD,5.62
5116,2025-03-18,393,151,3,11.93,11.93 USD,35.79
5117,2025-02-05,573,249,3,6.74,6.74 USD,20.22
5118,2023-09-27,291,259,1,2.13,2.13 USD,2.13
5119,2025-09-16,303,175,7,3.23,3.23 USD,22.61
5120,2023-04-25,756,150,3,1.04,1.04 USD,3.12
5121,2025-12-12,401,192,5,10.66,10.66 USD,53.3
5122,2025-07-30,344,212,6,5.68,5.68 USD,34.08
5123,2025-01-23,518,268,3,1.75,1.75 USD,5.25
5124,2025-10-24,377,168,1,1.69,1.69 USD,1.69
5125,2025-03-01,165,206,4,6.23,6.23 USD,24.92
5126,2023-07-28,13,244,5,11.41,11.41 USD,57.05
5127,2024-04-29,25,176,4,6.35,6.35 USD,25.4
5128,2023-03-20,736,186,2,10.89,10.89 USD,21.78
5129,2024-03-02,123,207,1,6.27,6.27 USD,6.27
5130,2025-03-23,129,291,2,6.97,6.97 USD,13.94
5131,2024-02-28,634,156,2,9.55,9.55 USD,19.1
5132,2023-12-28,547,180,6,6.76,6.76 USD,40.56
5133,2024-10-13,595,124,2,2.44,2.44 USD,4.88
5134,2025-08-13,309,128,2,4.8,4.80 USD,9.6
5135,2023-02-22,436,221,1,11.66,11.66 USD,11.66
5136,2024-02-27,182,193,4,1.35,1.35 USD,5.4
5137,2023-06-23,588,185,3,2.47,2.47 USD,7.41
5138,2025-01-31,616,212,2,5.58,5.58 USD,11.16
5139,2023-04-26,744,222,6,3.15,3.15 USD,18.9
5140,2024-12-28,43,189,7,6.65,6.65 USD,46.55
5141,2023-11-10,404,131,3,5.79,5.79 USD,17.37
5142,2023-08-06,605,243,6,18.2,18.20 USD,109.2
5143,2025-10-22,656,211,3,8.37,8.37 USD,25.11
5144,2023-01-21,766,142,2,0.84,0.84 USD,1.68
5145,2024-04-24,590,202,5,0.63,0.63 USD,3.15
5146,2023-01-24,263,150,7,1.05,1.05 USD,7.35
5147,2024-06-13,70,224,3,4.0,4.00 USD,12.0
5148,2024-07-02,661,233,5,1.88,1.88 USD,9.4
5149,2023-12-19,292,276,4,1.66,1.66 USD,6.64
5150,2023-05-25,214,113,3,10.17,10.17 USD,30.51
5151,2024-02-17,147,132,1,3.71,3.71 USD,3.71
5152,2025-01-06,25,295,6,5.4,5.40 USD,32.4
5153,2025-05-06,323,179,7,0.94,0.94 USD,6.58
5154,2024-08-04,109,191,4,7.41,7.41 USD,29.64
5155,2024-10-07,693,258,4,6.19,6.19 USD,24.76
5156,2023-08-08,251,106,7,2.77,2.77 USD,19.39
5157,2023-11-11,482,125,5,13.22,13.22 USD,66.1
5158,2023-06-27,715,256,2,1.21,1.21 USD,2.42
5159,2023-09-30,682,290,6,1.23,1.23 USD,7.38
5160,2023-09-04,175,250,1,1.6,1.60 USD,1.6
5161,2024-07-22,347,168,7,1.71,1.71 USD,11.97
5162,2024-09-08,170,243,7,17.61,17.61 USD,123.27
5163,2025-10-31,2,126,1,1.61,1.61 USD,1.61
5164,2023-08-03,646,291,5,6.96,6.96 USD,34.8
5165,2024-12-03,639,118,5,5.19,5.19 USD,25.95
5166,2025-06-13,558,173,4,14.97,14.97 USD,59.88
5167,2024-09-05,706,291,7,6.04,6.04 USD,42.28
5168,2023-10-07,362,162,5,4.24,4.24 USD,21.2
5169,2023-10-15,721,168,2,1.74,1.74 USD,3.48
5170,2023-02-12,296,148,4,3.94,3.94 USD,15.76
5171,2023-12-01,570,278,4,1.25,1.25 USD,5.0
5172,2025-03-26,590,163,4,9.51,9.51 USD,38.04
5173,2023-02-22,202,297,1,3.82,3.82 USD,3.82
5174,2023-08-29,289,234,6,3.76,3.76 USD,22.56
5175,2025-02-12,62,286,6,5.05,5.05 USD,30.3
5176,2025-05-07,502,151,1,12.99,12.99 USD,12.99
5177,2024-05-13,780,112,4,9.67,9.67 USD,38.68
5178,2025-02-03,126,275,2,6.83,6.83 USD,13.66
5179,2024-02-29,49,226,3,8.1,8.10 USD,24.3
5180,2023-06-25,600,109,4,6.22,6.22 USD,24.88
5181,2024-03-11,773,107,5,3.66,3.66 USD,18.3
5182,2024-09-27,179,257,7,18.6,18.60 USD,130.2
5183,2025-11-04,581,279,7,14.47,14.47 USD,101.29
5184,2023-03-17,493,283,6,0.67,0.67 USD,4.02
5185,2024-07-09,433,287,7,6.21,6.21 USD,43.47
5186,2023-12-27,572,284,3,3.53,3.53 USD,10.59
5187,2024-07-10,302,250,1,1.48,1.48 USD,1.48
5188,2023-01-27,761,246,1,4.38,4.38 USD,4.38
5189,2023-12-09,169,158,3,7.42,7.42 USD,22.26
5190,2025-06-16,269,140,6,8.85,8.85 USD,53.1
5191,2024-08-29,364,189,6,6.4,6.40 USD,38.4
5192,2024-05-08,624,131,5,5.69,5.69 USD,28.45
5193,2023-11-09,100,284,1,3.45,3.45 USD,3.45
5194,2023-11-23,215,263,1,1.31,1.31 USD,1.31
5195,2024-02-24,625,126,4,1.64,1.64 USD,6.56
5196,2025-07-03,97,296,2,1.59,1.59 USD,3.18
5197,2025-11-25,630,206,5,6.65,6.65 USD,33.25
5198,2024-04-25,548,184,4,3.61,3.61 USD,14.44
5199,2024-03-06,337,262,7,3.49,3.49 USD,24.43
5200,2025-07-15,359,176,2,6.81,6.81 USD,13.62
5201,2024-04-12,290,244,7,11.48,11.48 USD,80.36
5202,2024-08-27,396,223,1,7.67,7.67 USD,7.67
5203,2023-09-10,360,142,2,0.85,0.85 USD,1.7
5204,2025-03-25,347,233,1,1.78,1.78 USD,1.78
5205,2024-08-05,124,161,6,5.46,5.46 USD,32.76
5206,2025-06-04,552,144,4,4.23,4.23 USD,16.92
5207,2025-05-04,653,135,1,6.43,6.43 USD,6.43
5208,2023-08-24,538,208,2,10.39,10.39 USD,20.78
5209,2025-02-22,654,191,4,7.4,7.40 USD,29.6
5210,2025-05-26,422,228,2,3.45,3.45 USD,6.9
5211,2024-01-14,336,101,2,2.7,2.70 USD,5.4
5212,2023-07-09,503,143,3,6.48,6.48 USD,19.44
5213,2023-01-03,57,132,1,3.57,3.57 USD,3.57
5214,2024-05-08,662,203,1,5.48,5.48 USD,5.48
5215,2024-01-21,717,291,2,6.52,6.52 USD,13.04
5216,2024-08-30,76,133,7,3.84,3.84 USD,26.88
5217,2023-07-25,466,195,6,14.24,14.24 USD,85.44
5218,2025-07-30,285,209,1,2.57,2.57 USD,2.57
5219,2023-10-10,722,166,5,6.28,6.28 USD,31.4
5220,2023-09-05,386,130,6,9.74,9.74 USD,58.44
5221,2024-06-10,770,110,6,7.6,7.60 USD,45.6
5222,2024-06-30,259,123,6,6.68,6.68 USD,40.08
5223,2023-08-24,477,197,1,5.59,5.59 USD,5.59
5224,2023-10-25,696,139,6,2.41,2.41 USD,14.46
5225,2023-07-05,11,273,6,2.2,2.20 USD,13.2
5226,2025-02-25,672,223,4,7.84,7.84 USD,31.36
5227,2025-04-23,260,257,1,17.17,17.17 USD,17.17
5228,2024-05-21,393,258,6,6.34,6.34 USD,38.04
5229,2025-02-20,600,262,7,3.69,3.69 USD,25.83
5230,2025-03-16,369,280,5,10.73,10.73 USD,53.65
5231,2023-06-01,184,203,6,5.18,5.18 USD,31.08
5232,2025-11-23,16,122,2,1.44,1.44 USD,2.88
5233,2025-06-18,756,105,1,4.44,4.44 USD,4.44
5234,2023-08-12,506,239,4,9.47,9.47 USD,37.88
5235,2023-07-23,86,260,5,8.97,8.97 USD,44.85
5236,2023-05-18,711,252,3,2.52,2.52 USD,7.56
5237,2023-06-01,10,239,2,8.61,8.61 USD,17.22
5238,2025-03-30,477,239,2,8.76,8.76 USD,17.52
5239,2024-05-29,164,245,2,2.55,2.55 USD,5.1
5240,2025-05-07,24,260,5,8.7,8.70 USD,43.5
5241,2025-03-28,576,183,1,3.11,3.11 USD,3.11
5242,2024-10-24,312,255,1,2.2,2.20 USD,2.2
5243,2025-01-21,238,132,6,3.29,3.29 USD,19.74
5244,2023-01-21,462,161,6,5.74,5.74 USD,34.44
5245,2023-12-08,462,125,1,12.99,12.99 USD,12.99
5246,2024-11-29,238,164,7,3.2,3.20 USD,22.4
5247,2023-01-11,22,292,6,1.58,1.58 USD,9.48
5248,2023-02-06,180,256,7,1.2,1.20 USD,8.4
5249,2025-07-21,559,268,1,1.77,1.77 USD,1.77
5250,2025-01-19,791,191,2,7.97,7.97 USD,15.94
5251,2023-10-18,736,242,3,2.43,2.43 USD,7.29
5252,2025-01-23,730,142,2,0.83,0.83 USD,1.66
5253,2025-05-17,499,139,7,2.48,2.48 USD,17.36
5254,2023-12-02,475,102,6,6.86,6.86 USD,41.16
5255,2023-02-09,749,181,3,2.03,2.03 USD,6.09
5256,2025-10-18,716,101,3,3.01,3.01 USD,9.03
5257,2024-01-13,339,209,1,2.54,2.54 USD,2.54
5258,2023-04-27,531,260,4,9.26,9.26 USD,37.04
5259,2024-06-22,692,225,5,5.75,5.75 USD,28.75
5260,2025-04-21,162,164,4,3.57,3.57 USD,14.28
5261,2023-08-31,797,259,3,2.11,2.11 USD,6.33
5262,2023-10-23,61,286,4,5.23,5.23 USD,20.92
5263,2023-09-23,85,182,6,6.84,6.84 USD,41.04
5264,2025-12-21,547,178,3,5.69,5.69 USD,17.07
5265,2023-08-05,490,211,2,8.09,8.09 USD,16.18
5266,2024-09-22,5,242,6,2.64,2.64 USD,15.84
5267,2025-10-10,76,297,2,3.88,3.88 USD,7.76
5268,2023-06-10,253,116,6,1.57,1.57 USD,9.42
5269,2025-11-29,7,297,1,3.52,3.52 USD,3.52
5270,2025-11-03,681,154,7,1.05,1.05 USD,7.35
5271,2025-08-26,642,241,6,7.75,7.75 USD,46.5
5272,2023-08-23,473,224,5,3.88,3.88 USD,19.4
5273,2024-11-25,138,180,2,6.78,6.78 USD,13.56
5274,2025-04-13,358,179,6,0.99,0.99 USD,5.94
5275,2025-12-15,603,259,5,2.35,2.35 USD,11.75
5276,2023-07-17,163,297,1,3.56,3.56 USD,3.56
5277,2025-04-18,318,249,6,6.7,6.70 USD,40.2
5278,2024-01-06,458,227,7,5.61,5.61 USD,39.27
5279,2023-07-12,253,258,5,6.31,6.31 USD,31.55
5280,2024-04-06,201,123,7,6.93,6.93 USD,48.51
5281,2025-05-19,532,138,6,4.35,4.35 USD,26.1
5282,2024-05-24,741,257,2,18.46,18.46 USD,36.92
5283,2024-08-11,675,177,2,8.88,8.88 USD,17.76
5284,2025-12-25,165,132,4,3.71,3.71 USD,14.84
5285,2024-03-13,232,212,4,5.83,5.83 USD,23.32
5286,2024-11-04,328,290,6,1.18,1.18 USD,7.08
5287,2024-02-04,238,206,4,6.74,6.74 USD,26.96
5288,2024-03-06,120,191,6,7.25,7.25 USD,43.5
5289,2025-01-31,619,198,6,10.84,10.84 USD,65.04
5290,2025-10-23,250,145,7,8.39,8.39 USD,58.73
5291,2024-08-16,336,149,5,2.82,2.82 USD,14.1
5292,2025-04-21,284,261,2,0.95,0.95 USD,1.9
5293,2023-04-08,198,104,1,3.72,3.72 USD,3.72
5294,2023-08-20,416,246,3,4.69,4.69 USD,14.07
5295,2024-07-03,732,298,2,1.42,1.42 USD,2.84
5296,2023-01-22,395,164,4,3.56,3.56 USD,14.24
5297,2023-10-04,151,256,6,1.32,1.32 USD,7.92
5298,2024-07-20,798,208,4,10.21,10.21 USD,40.84
5299,2023-01-17,265,221,5,11.32,11.32 USD,56.6
5300,2023-10-17,220,286,4,4.91,4.91 USD,19.64
5301,2024-07-16,216,190,5,2.71,2.71 USD,13.55
5302,2024-09-19,315,156,1,9.02,9.02 USD,9.02
5303,2025-10-10,668,120,6,7.23,7.23 USD,43.38
5304,2024-12-07,216,177,4,9.26,9.26 USD,37.04
5305,2024-03-30,335,262,5,3.43,3.43 USD,17.15
5306,2025-10-15,359,187,4,3.73,3.73 USD,14.92
5307,2025-05-09,626,238,5,3.29,3.29 USD,16.45
5308,2023-08-08,161,215,7,1.35,1.35 USD,9.45
5309,2023-05-24,610,194,6,2.12,2.12 USD,12.72
5310,2025-01-10,511,250,6,1.52,1.52 USD,9.12
5311,2024-09-05,157,233,2,1.87,1.87 USD,3.74
5312,2025-05-14,162,272,5,0.55,0.55 USD,2.75
5313,2025-03-19,42,214,3,6.94,6.94 USD,20.82
5314,2024-11-15,180,109,1,6.1,6.10 USD,6.1
5315,2025-12-16,303,143,2,5.98,5.98 USD,11.96
5316,2024-08-07,330,104,1,4.03,4.03 USD,4.03
5317,2023-05-04,563,270,2,6.37,6.37 USD,12.74
5318,2025-06-25,764,165,4,1.89,1.89 USD,7.56
5319,2023-10-03,429,198,5,10.68,10.68 USD,53.4
5320,2025-05-01,350,269,4,2.13,2.13 USD,8.52
5321,2025-11-14,120,292,1,1.68,1.68 USD,1.68
5322,2025-02-01,75,155,6,4.24,4.24 USD,25.44
5323,2024-10-14,674,246,1,4.27,4.27 USD,4.27
5324,2024-05-19,661,244,2,10.81,10.81 USD,21.62
5325,2024-02-04,123,187,1,3.64,3.64 USD,3.64
5326,2024-01-22,653,274,5,3.89,3.89 USD,19.45
5327,2024-11-27,182,264,1,2.78,2.78 USD,2.78
5328,2025-04-02,789,190,4,2.62,2.62 USD,10.48
5329,2025-01-12,257,294,6,1.38,1.38 USD,8.28
5330,2023-08-06,757,144,5,4.61,4.61 USD,23.05
5331,2024-06-24,598,105,1,4.79,4.79 USD,4.79
5332,2025-05-16,583,129,3,7.43,7.43 USD,22.29
5333,2024-06-04,269,226,3,8.28,8.28 USD,24.84
5334,2024-08-10,493,104,6,3.94,3.94 USD,23.64
5335,2025-04-24,180,199,4,10.2,10.20 USD,40.8
5336,2024-12-25,791,149,2,2.56,2.56 USD,5.12
5337,2024-03-24,149,300,2,2.22,2.22 USD,4.44
5338,2025-09-07,518,185,6,2.72,2.72 USD,16.32
5339,2023-06-28,148,236,1,1.68,1.68 USD,1.68
5340,2025-12-26,680,222,5,3.36,3.36 USD,16.8
5341,2023-05-11,9,280,6,11.11,11.11 USD,66.66
5342,2023-01-17,178,216,2,4.86,4.86 USD,9.72
5343,2025-09-01,796,297,3,3.57,3.57 USD,10.71
5344,2023-09-26,395,249,2,6.33,6.33 USD,12.66
5345,2025-03-10,628,255,3,2.3,2.30 USD,6.9
5346,2025-06-07,608,266,2,4.04,4.04 USD,8.08
5347,2025-07-29,331,233,4,1.95,1.95 USD,7.8
5348,2025-12-21,56,185,6,2.66,2.66 USD,15.96
5349,2023-11-18,207,161,5,5.36,5.36 USD,26.8
5350,2025-02-16,105,236,6,1.77,1.77 USD,10.62
5351,2023-05-07,547,186,7,11.24,11.24 USD,78.68
5352,2024-03-21,721,118,1,5.07,5.07 USD,5.07
5353,2025-07-17,793,232,3,6.97,6.97 USD,20.91
5354,2024-02-07,355,104,2,3.93,3.93 USD,7.86
5355,2024-10-09,659,265,1,6.36,6.36 USD,6.36
5356,2024-07-05,489,227,3,5.04,5.04 USD,15.12
5357,2024-12-08,799,243,6,16.87,16.87 USD,101.22
5358,2025-12-01,593,266,3,3.81,3.81 USD,11.43
5359,2023-03-03,503,255,4,2.11,2.11 USD,8.44
5360,2024-09-20,50,148,2,3.97,3.97 USD,7.94
5361,2025-08-03,87,146,7,1.13,1.13 USD,7.91
5362,2024-06-11,703,146,6,1.12,1.12 USD,6.72
5363,2023-03-27,303,148,7,3.68,3.68 USD,25.76
5364,2024-09-05,1,287,1,6.08,6.08 USD,6.08
5365,2023-12-30,381,220,2,3.15,3.15 USD,6.3
5366,2023-06-19,650,232,6,7.43,7.43 USD,44.58
5367,2025-07-18,648,119,7,1.68,1.68 USD,11.76
5368,2024-07-25,362,285,2,5.0,5.00 USD,10.0
5369,2025-10-18,381,119,5,1.55,1.55 USD,7.75
5370,2025-06-01,666,142,3,0.86,0.86 USD,2.58
5371,2025-01-28,162,192,7,10.49,10.49 USD,73.43
5372,2023-01-06,19,105,3,4.44,4.44 USD,13.32
5373,2024-04-13,243,148,5,3.9,3.90 USD,19.5
5374,2023-08-05,129,253,5,10.54,10.54 USD,52.7
5375,2025-09-24,176,295,2,5.43,5.43 USD,10.86
5376,2023-07-11,409,126,3,1.62,1.62 USD,4.86
5377,2023-11-10,792,174,1,0.61,0.61 USD,0.61
5378,2024-07-19,84,290,4,1.17,1.17 USD,4.68
5379,2023-10-16,376,209,6,2.82,2.82 USD,16.92
5380,2023-08-18,222,235,5,3.27,3.27 USD,16.35
5381,2024-10-18,325,272,1,0.5,0.50 USD,0.5
5382,2023-04-08,451,187,1,3.72,3.72 USD,3.72
5383,2023-03-05,416,255,2,2.27,2.27 USD,4.54
5384,2024-02-12,657,270,5,6.51,6.51 USD,32.55
5385,2025-02-28,445,173,1,14.98,14.98 USD,14.98
5386,2024-08-30,618,156,4,9.42,9.42 USD,37.68
5387,2024-04-08,325,231,1,8.73,8.73 USD,8.73
5388,2024-09-11,523,226,4,9.09,9.09 USD,36.36
5389,2024-02-05,166,241,7,8.48,8.48 USD,59.36
5390,2025-10-22,708,298,4,1.4,1.40 USD,5.6
5391,2023-03-02,743,159,4,15.57,15.57 USD,62.28
5392,2025-01-07,659,138,5,4.2,4.20 USD,21.0
5393,2025-09-02,238,185,7,2.48,2.48 USD,17.36
5394,2025-05-30,13,183,4,3.58,3.58 USD,14.32
5395,2023-07-21,731,296,5,1.57,1.57 USD,7.85
5396,2023-11-21,257,186,7,10.72,10.72 USD,75.04
5397,2025-02-24,514,297,1,3.62,3.62 USD,3.62
5398,2023-04-03,210,101,7,3.01,3.01 USD,21.07
5399,2025-06-07,484,278,4,1.23,1.23 USD,4.92
5400,2025-02-26,365,237,7,4.62,4.62 USD,32.34
5401,2025-03-09,225,228,3,3.39,3.39 USD,10.17
5402,2023-04-20,194,153,1,8.16,8.16 USD,8.16
5403,2025-02-24,196,188,6,10.93,10.93 USD,65.58
5404,2025-01-14,400,238,7,3.21,3.21 USD,22.47
5405,2025-06-28,772,184,7,3.68,3.68 USD,25.76
5406,2023-02-15,57,177,7,8.78,8.78 USD,61.46
5407,2023-01-26,625,129,3,7.33,7.33 USD,21.99
5408,2024-02-13,213,136,3,4.75,4.75 USD,14.25
5409,2023-06-12,279,127,2,1.01,1.01 USD,2.02
5410,2024-09-03,756,246,5,4.19,4.19 USD,20.95
5411,2025-10-01,380,118,2,5.03,5.03 USD,10.06
5412,2024-03-04,117,218,5,7.72,7.72 USD,38.6
5413,2025-07-14,451,237,2,4.71,4.71 USD,9.42
5414,2023-01-01,599,167,1,3.34,3.34 USD,3.34
5415,2023-07-04,410,235,3,3.11,3.11 USD,9.33
5416,2023-02-03,367,158,1,7.15,7.15 USD,7.15
5417,2023-12-26,775,130,5,9.66,9.66 USD,48.3
5418,2025-09-21,113,173,3,14.94,14.94 USD,44.82
5419,2023-04-17,164,223,3,7.46,7.46 USD,22.38
5420,2024-10-26,4,289,5,2.8,2.80 USD,14.0
5421,2024-05-09,630,182,1,6.72,6.72 USD,6.72
5422,2025-10-24,23,117,3,1.3,1.30 USD,3.9
5423,2023-05-15,745,281,6,1.36,1.36 USD,8.16
5424,2023-08-21,602,234,7,3.74,3.74 USD,26.18
